timestamp_iso,status_code,latency_ms,error
2026-09-12T04:02:23.621073+00:00,201,73.91,
2026-09-12T04:02:23.597350+00:00,201,98.14,
2026-09-12T04:02:23.610212+00:00,201,87.31,
2026-09-12T04:02:23.632207+00:00,201,81.61,
2026-09-12T04:02:23.654291+00:00,201,79.32,
2026-09-12T04:02:23.665479+00:00,201,73.47,
2026-09-12T04:02:23.643779+00:00,201,96.73,
2026-09-12T04:02:23.686943+00:00,201,55.13,
2026-09-12T04:02:23.676127+00:00,201,75.95,
2026-09-12T04:02:23.698511+00:00,201,56.7,
2026-09-12T04:02:23.709611+00:00,201,52.0,
2026-09-12T04:02:23.720777+00:00,201,48.89,
2026-09-12T04:02:23.731772+00:00,201,47.17,
2026-09-12T04:02:23.753988+00:00,201,50.47,
2026-09-12T04:02:23.742969+00:00,201,71.17,
2026-09-12T04:02:23.764708+00:00,201,60.47,
2026-09-12T04:02:23.775894+00:00,201,51.51,
2026-09-12T04:02:23.798255+00:00,201,44.68,
2026-09-12T04:02:23.787299+00:00,201,63.77,
2026-09-12T04:02:23.809262+00:00,201,42.09,
2026-09-12T04:02:23.820342+00:00,201,54.62,
2026-09-12T04:02:23.832590+00:00,201,61.58,
2026-09-12T04:02:23.854644+00:00,201,40.67,
2026-09-12T04:02:23.843687+00:00,201,52.59,
2026-09-12T04:02:23.876501+00:00,201,39.74,
2026-09-12T04:02:23.865297+00:00,201,60.3,
2026-09-12T04:02:23.887449+00:00,201,39.86,
2026-09-12T04:02:23.898824+00:00,201,39.98,
2026-09-12T04:02:23.920790+00:00,201,36.21,
2026-09-12T04:02:23.909855+00:00,201,59.36,
2026-09-12T04:02:23.942966+00:00,201,37.95,
2026-09-12T04:02:23.931926+00:00,201,55.66,
2026-09-12T04:02:23.964861+00:00,201,38.88,
2026-09-12T04:02:23.954035+00:00,201,50.28,
2026-09-12T04:02:23.975967+00:00,201,38.43,
2026-09-12T04:02:23.986996+00:00,201,38.97,
2026-09-12T04:02:23.998030+00:00,201,37.45,
2026-09-12T04:02:24.010444+00:00,201,36.83,
2026-09-12T04:02:24.021390+00:00,201,35.98,
2026-09-12T04:02:24.032336+00:00,201,36.81,
2026-09-12T04:02:24.043427+00:00,201,36.29,
2026-09-12T04:02:24.054509+00:00,201,34.31,
2026-09-12T04:02:24.076322+00:00,201,31.32,
2026-09-12T04:02:24.087522+00:00,201,41.45,
2026-09-12T04:02:24.065463+00:00,201,69.56,
2026-09-12T04:02:24.098487+00:00,201,44.79,
2026-09-12T04:02:24.109255+00:00,201,42.63,
2026-09-12T04:02:24.120424+00:00,201,40.85,
2026-09-12T04:02:24.131820+00:00,201,39.26,
2026-09-12T04:02:24.154080+00:00,201,38.7,
2026-09-12T04:02:24.143163+00:00,201,50.79,
2026-09-12T04:02:24.164909+00:00,201,41.0,
2026-09-12T04:02:24.175942+00:00,201,41.39,
2026-09-12T04:02:24.187257+00:00,201,39.75,
2026-09-12T04:02:24.199315+00:00,201,37.9,
2026-09-12T04:02:24.210533+00:00,201,35.82,
2026-09-12T04:02:24.221272+00:00,201,47.68,
2026-09-12T04:02:24.232292+00:00,201,36.87,
2026-09-12T04:02:24.243037+00:00,201,38.21,
2026-09-12T04:02:24.254185+00:00,201,39.42,
2026-09-12T04:02:24.276290+00:00,201,60.14,
2026-09-12T04:02:24.265656+00:00,201,77.02,
2026-09-12T04:02:24.287137+00:00,201,66.42,
2026-09-12T04:02:24.300703+00:00,201,67.59,
2026-09-12T04:02:24.309829+00:00,201,66.91,
2026-09-12T04:02:24.320448+00:00,201,63.67,
2026-09-12T04:02:24.332751+00:00,201,57.29,
2026-09-12T04:02:24.353880+00:00,201,50.45,
2026-09-12T04:02:24.342517+00:00,201,62.84,
2026-09-12T04:02:24.364671+00:00,201,48.88,
2026-09-12T04:02:24.375973+00:00,201,46.34,
2026-09-12T04:02:24.386823+00:00,201,56.56,
2026-09-12T04:02:24.399182+00:00,201,59.09,
2026-09-12T04:02:24.420731+00:00,201,53.1,
2026-09-12T04:02:24.409718+00:00,201,65.64,
2026-09-12T04:02:24.442708+00:00,201,41.61,
2026-09-12T04:02:24.431671+00:00,201,61.54,
2026-09-12T04:02:24.453733+00:00,201,53.66,
2026-09-12T04:02:24.464650+00:00,201,57.52,
2026-09-12T04:02:24.488213+00:00,201,41.08,
2026-09-12T04:02:24.477235+00:00,201,64.39,
2026-09-12T04:02:24.499067+00:00,201,44.58,
2026-09-12T04:02:24.510006+00:00,201,43.0,
2026-09-12T04:02:24.520967+00:00,201,42.94,
2026-09-12T04:02:24.531974+00:00,201,42.17,
2026-09-12T04:02:24.543108+00:00,201,40.99,
2026-09-12T04:02:24.554004+00:00,201,38.71,
2026-09-12T04:02:24.565129+00:00,201,48.32,
2026-09-12T04:02:24.576329+00:00,201,40.29,
2026-09-12T04:02:24.587461+00:00,201,40.13,
2026-09-12T04:02:24.598609+00:00,201,43.23,
2026-09-12T04:02:24.609603+00:00,201,40.55,
2026-09-12T04:02:24.620715+00:00,201,37.93,
2026-09-12T04:02:24.642750+00:00,201,34.96,
2026-09-12T04:02:24.631691+00:00,201,58.55,
2026-09-12T04:02:24.653673+00:00,201,53.64,
2026-09-12T04:02:24.676351+00:00,201,40.45,
2026-09-12T04:02:24.665875+00:00,201,60.22,
2026-09-12T04:02:24.687521+00:00,201,40.75,
2026-09-12T04:02:24.709818+00:00,201,43.27,
2026-09-12T04:02:24.698632+00:00,201,60.87,
2026-09-12T04:02:24.720893+00:00,201,42.0,
2026-09-12T04:02:24.731767+00:00,201,44.87,
2026-09-12T04:02:24.743004+00:00,201,42.67,
2026-09-12T04:02:24.754129+00:00,201,40.7,
2026-09-12T04:02:24.765090+00:00,201,43.49,
2026-09-12T04:02:24.776678+00:00,201,41.45,
2026-09-12T04:02:24.788281+00:00,201,38.52,
2026-09-12T04:02:24.799344+00:00,201,38.13,
