timestamp_iso,status_code,latency_ms,error
2026-09-20T23:40:26.183935+00:00,200,432.4,
2026-09-20T23:40:26.216749+00:00,200,417.84,
2026-09-20T23:40:26.194987+00:00,200,497.51,
2026-09-20T23:40:26.226586+00:00,200,528.87,
2026-09-20T23:40:26.238987+00:00,200,519.55,
2026-09-20T23:40:26.204359+00:00,200,564.49,
2026-09-20T23:40:26.259954+00:00,200,554.85,
2026-09-20T23:40:26.249759+00:00,200,581.02,
2026-09-20T23:40:26.271762+00:00,200,627.48,
2026-09-20T23:40:26.293185+00:00,200,632.12,
2026-09-20T23:40:26.283080+00:00,200,648.31,
2026-09-20T23:40:26.337942+00:00,200,639.28,
2026-09-20T23:40:26.348546+00:00,200,629.69,
2026-09-20T23:40:26.304052+00:00,200,681.04,
2026-09-20T23:40:26.316460+00:00,200,670.6,
2026-09-20T23:40:26.327022+00:00,200,694.41,
2026-09-20T23:40:26.393270+00:00,200,675.09,
2026-09-20T23:40:26.427355+00:00,200,659.53,
2026-09-20T23:40:26.360151+00:00,200,742.23,
2026-09-20T23:40:26.371203+00:00,200,752.08,
2026-09-20T23:40:26.404355+00:00,200,730.16,
2026-09-20T23:40:26.382512+00:00,200,755.0,
2026-09-20T23:40:26.437381+00:00,200,707.13,
2026-09-20T23:40:26.416185+00:00,200,794.35,
2026-09-20T23:40:26.449759+00:00,200,777.09,
2026-09-20T23:40:26.494484+00:00,200,738.29,
2026-09-20T23:40:26.460729+00:00,200,795.82,
2026-09-20T23:40:26.472139+00:00,200,848.09,
2026-09-20T23:40:26.504824+00:00,200,875.52,
2026-09-20T23:40:26.482992+00:00,200,918.71,
2026-09-20T23:40:26.537779+00:00,200,893.34,
2026-09-20T23:40:26.515230+00:00,200,919.27,
2026-09-20T23:40:26.526975+00:00,200,908.5,
2026-09-20T23:40:26.583279+00:00,200,868.05,
2026-09-20T23:40:26.560666+00:00,200,908.18,
2026-09-20T23:40:26.549625+00:00,200,931.1,
2026-09-20T23:40:26.571318+00:00,200,960.35,
2026-09-20T23:40:26.604376+00:00,200,941.74,
2026-09-20T23:40:26.627901+00:00,200,937.04,
2026-09-20T23:40:26.615654+00:00,200,962.24,
2026-09-20T23:40:26.593809+00:00,200,1007.89,
2026-09-20T23:40:26.638421+00:00,200,982.84,
2026-09-20T23:40:26.671263+00:00,200,979.7,
2026-09-20T23:40:26.649886+00:00,200,1007.54,
2026-09-20T23:40:26.683045+00:00,200,1012.7,
2026-09-20T23:40:26.705318+00:00,200,1035.04,
2026-09-20T23:40:26.659557+00:00,200,1082.65,
2026-09-20T23:40:26.692550+00:00,200,1096.98,
2026-09-20T23:40:26.770838+00:00,200,1085.33,
2026-09-20T23:40:26.715243+00:00,200,1168.55,
2026-09-20T23:40:26.727859+00:00,200,1158.92,
2026-09-20T23:40:26.748619+00:00,200,1155.46,
2026-09-20T23:40:26.738879+00:00,200,1171.83,
2026-09-20T23:40:26.782504+00:00,200,1139.19,
2026-09-20T23:40:26.804615+00:00,200,1126.26,
2026-09-20T23:40:26.760061+00:00,200,1216.84,
2026-09-20T23:40:26.795410+00:00,200,1195.27,
2026-09-20T23:40:26.826612+00:00,200,1176.94,
2026-09-20T23:40:26.838081+00:00,200,1180.7,
2026-09-20T23:40:26.814942+00:00,200,1235.71,
2026-09-20T23:40:26.871666+00:00,200,1203.24,
2026-09-20T23:40:26.849504+00:00,200,1230.12,
2026-09-20T23:40:26.859698+00:00,200,1254.93,
2026-09-20T23:40:26.926508+00:00,200,1200.04,
2026-09-20T23:40:26.882589+00:00,200,1273.63,
2026-09-20T23:40:26.916459+00:00,200,1280.75,
2026-09-20T23:40:26.894544+00:00,200,1331.95,
2026-09-20T23:40:26.960188+00:00,200,1316.59,
2026-09-20T23:40:26.903991+00:00,200,1381.64,
2026-09-20T23:40:26.983145+00:00,200,1375.21,
2026-09-20T23:40:26.949952+00:00,200,1415.66,
2026-09-20T23:40:27.005299+00:00,200,1370.01,
2026-09-20T23:40:26.971399+00:00,200,1413.33,
2026-09-20T23:40:26.938625+00:00,200,1453.41,
2026-09-20T23:40:27.016344+00:00,200,1387.51,
2026-09-20T23:40:26.993366+00:00,200,1417.16,
2026-09-20T23:40:27.037696+00:00,200,1404.47,
2026-09-20T23:40:27.049801+00:00,200,1427.31,
2026-09-20T23:40:27.070955+00:00,200,1432.28,
2026-09-20T23:40:27.027067+00:00,200,1496.98,
2026-09-20T23:40:27.094085+00:00,200,1459.98,
2026-09-20T23:40:27.104333+00:00,200,1451.23,
2026-09-20T23:40:27.082405+00:00,200,1498.12,
