timestamp_iso,status_code,latency_ms,error
2026-09-21T02:00:39.532966+00:00,201,172.25,
2026-09-21T02:00:39.554473+00:00,201,160.81,
2026-09-21T02:00:39.522105+00:00,201,195.67,
2026-09-21T02:00:39.509230+00:00,201,209.17,
2026-09-21T02:00:39.543955+00:00,201,185.49,
2026-09-21T02:00:39.567998+00:00,201,165.64,
2026-09-21T02:00:39.577316+00:00,201,165.63,
2026-09-21T02:00:39.588573+00:00,201,185.13,
2026-09-21T02:00:39.611055+00:00,201,182.4,
2026-09-21T02:00:39.599684+00:00,201,194.56,
2026-09-21T02:00:39.631814+00:00,201,184.37,
2026-09-21T02:00:39.643777+00:00,201,172.99,
2026-09-21T02:00:39.622334+00:00,201,194.85,
2026-09-21T02:00:39.654064+00:00,201,172.29,
2026-09-21T02:00:39.666512+00:00,201,171.66,
2026-09-21T02:00:39.676251+00:00,201,183.0,
2026-09-21T02:00:39.698383+00:00,201,164.69,
2026-09-21T02:00:39.688554+00:00,201,185.26,
2026-09-21T02:00:39.722098+00:00,201,161.25,
2026-09-21T02:00:39.710057+00:00,201,175.3,
2026-09-21T02:00:39.732124+00:00,201,170.46,
2026-09-21T02:00:39.744066+00:00,201,160.99,
2026-09-21T02:00:39.755457+00:00,201,186.89,
2026-09-21T02:00:39.765644+00:00,201,178.65,
2026-09-21T02:00:39.777210+00:00,201,176.78,
2026-09-21T02:00:39.800026+00:00,201,171.27,
2026-09-21T02:00:39.788880+00:00,201,185.93,
2026-09-21T02:00:39.809675+00:00,201,176.15,
2026-09-21T02:00:39.821146+00:00,201,181.94,
2026-09-21T02:00:39.831983+00:00,201,172.02,
2026-09-21T02:00:39.843135+00:00,201,177.79,
2026-09-21T02:00:39.854513+00:00,201,185.5,
2026-09-21T02:00:39.877006+00:00,201,172.45,
2026-09-21T02:00:39.865972+00:00,201,186.38,
2026-09-21T02:00:39.888346+00:00,201,176.16,
2026-09-21T02:00:39.900025+00:00,201,184.85,
2026-09-21T02:00:39.910300+00:00,201,175.15,
2026-09-21T02:00:39.922085+00:00,201,175.38,
2026-09-21T02:00:39.944501+00:00,201,170.88,
2026-09-21T02:00:39.932788+00:00,201,183.7,
2026-09-21T02:00:39.954928+00:00,201,177.32,
2026-09-21T02:00:39.976767+00:00,201,169.71,
2026-09-21T02:00:39.966614+00:00,201,182.05,
2026-09-21T02:00:39.998822+00:00,201,156.12,
2026-09-21T02:00:39.987597+00:00,201,173.6,
2026-09-21T02:00:40.021345+00:00,201,177.12,
2026-09-21T02:00:40.010237+00:00,201,191.93,
2026-09-21T02:00:40.044480+00:00,201,158.31,
2026-09-21T02:00:40.054097+00:00,201,155.89,
2026-09-21T02:00:40.033077+00:00,201,177.86,
2026-09-21T02:00:40.065617+00:00,201,161.97,
2026-09-21T02:00:40.077360+00:00,201,154.72,
2026-09-21T02:00:40.088897+00:00,201,159.49,
2026-09-21T02:00:40.098702+00:00,201,181.25,
2026-09-21T02:00:40.110374+00:00,201,181.84,
2026-09-21T02:00:40.132621+00:00,201,164.32,
2026-09-21T02:00:40.121792+00:00,201,175.52,
2026-09-21T02:00:40.155308+00:00,201,173.84,
2026-09-21T02:00:40.143816+00:00,201,186.98,
2026-09-21T02:00:40.166542+00:00,201,176.9,
2026-09-21T02:00:40.198807+00:00,201,161.0,
2026-09-21T02:00:40.176387+00:00,201,186.99,
2026-09-21T02:00:40.187827+00:00,201,202.19,
2026-09-21T02:00:40.221349+00:00,201,169.21,
2026-09-21T02:00:40.210334+00:00,201,181.07,
2026-09-21T02:00:40.232391+00:00,201,186.72,
2026-09-21T02:00:40.242949+00:00,201,179.75,
2026-09-21T02:00:40.254929+00:00,201,181.6,
2026-09-21T02:00:40.266146+00:00,201,174.84,
2026-09-21T02:00:40.287786+00:00,201,164.34,
2026-09-21T02:00:40.277448+00:00,201,180.31,
2026-09-21T02:00:40.299053+00:00,201,180.94,
2026-09-21T02:00:40.310566+00:00,201,170.38,
2026-09-21T02:00:40.322197+00:00,201,185.17,
2026-09-21T02:00:40.343343+00:00,201,173.23,
2026-09-21T02:00:40.331863+00:00,201,187.1,
2026-09-21T02:00:40.355228+00:00,201,179.15,
2026-09-21T02:00:40.365236+00:00,201,170.53,
2026-09-21T02:00:40.376800+00:00,201,169.8,
2026-09-21T02:00:40.387385+00:00,201,179.39,
2026-09-21T02:00:40.398455+00:00,201,171.49,
2026-09-21T02:00:40.410296+00:00,201,171.82,
2026-09-21T02:00:40.432704+00:00,201,162.58,
2026-09-21T02:00:40.421852+00:00,201,175.52,
2026-09-21T02:00:40.444016+00:00,201,165.28,
2026-09-21T02:00:40.455561+00:00,201,176.38,
2026-09-21T02:00:40.465569+00:00,201,183.9,
2026-09-21T02:00:40.487826+00:00,201,175.55,
2026-09-21T02:00:40.477434+00:00,201,186.36,
2026-09-21T02:00:40.511381+00:00,201,156.8,
2026-09-21T02:00:40.499593+00:00,201,180.07,
2026-09-21T02:00:40.521774+00:00,201,175.76,
2026-09-21T02:00:40.532828+00:00,201,180.27,
2026-09-21T02:00:40.554180+00:00,201,168.49,
2026-09-21T02:00:40.543080+00:00,201,181.32,
2026-09-21T02:00:40.566044+00:00,201,173.79,
2026-09-21T02:00:40.587411+00:00,201,157.29,
2026-09-21T02:00:40.576235+00:00,201,180.11,
2026-09-21T02:00:40.598592+00:00,201,172.65,
2026-09-21T02:00:40.610040+00:00,201,163.25,
2026-09-21T02:00:40.632684+00:00,201,172.88,
2026-09-21T02:00:40.621354+00:00,201,185.73,
2026-09-21T02:00:40.643549+00:00,201,165.19,
2026-09-21T02:00:40.654566+00:00,201,163.4,
2026-09-21T02:00:40.666020+00:00,201,173.8,
2026-09-21T02:00:40.677652+00:00,201,176.21,
2026-09-21T02:00:40.698815+00:00,201,158.17,
2026-09-21T02:00:40.687621+00:00,201,169.9,
2026-09-21T02:00:40.710472+00:00,201,175.38,
2026-09-21T02:00:40.732118+00:00,201,162.01,
2026-09-21T02:00:40.722123+00:00,201,186.29,
2026-09-21T02:00:40.754410+00:00,201,162.42,
2026-09-21T02:00:40.743109+00:00,201,176.48,
2026-09-21T02:00:40.766556+00:00,201,175.91,
2026-09-21T02:00:40.788232+00:00,201,167.13,
2026-09-21T02:00:40.776709+00:00,201,179.37,
2026-09-21T02:00:40.800050+00:00,201,173.77,
2026-09-21T02:00:40.809647+00:00,201,167.25,
2026-09-21T02:00:40.821191+00:00,201,161.62,
2026-09-21T02:00:40.832334+00:00,201,176.39,
2026-09-21T02:00:40.843482+00:00,201,177.92,
2026-09-21T02:00:40.865716+00:00,201,159.03,
2026-09-21T02:00:40.854750+00:00,201,179.91,
2026-09-21T02:00:40.877113+00:00,201,162.59,
2026-09-21T02:00:40.899361+00:00,201,170.8,
2026-09-21T02:00:40.887248+00:00,201,183.1,
2026-09-21T02:00:40.911097+00:00,201,159.94,
2026-09-21T02:00:40.920840+00:00,201,179.84,
